Case Diameter (mm),Case Thickness (mm),Band Width (mm),Case Material,Strap Material,Movement Type,Water Resistance,Dial Color,Crystal Material,Predicted Price (USD)
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Blue,,5032.071428571428
,,,Stainless Steel,,,,Black,,4848.5
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Black,,4848.5
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Paved,,6828.833333333332
,,,White Gold,,,,Paved,,6828.833333333332
,,,White Gold,,,,Blue,,6826.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Pink,,6918.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Grey,,6828.833333333332
,,,Yellow Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,White Gold,,,,Blue,,6826.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Brown,,6918.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Grey,,6828.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Blue,,6916.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Paved,,6828.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Black,,6676.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Beige,,6918.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Black,,6676.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,Platinum,,,,Grey,,6918.833333333332
,,,White Gold,,,,Black,,6676.833333333332
,,,White Gold,,,,Blue,,6826.833333333332
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,White Gold,,,,Multi-Color,,6828.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Blue,,6826.833333333332
,,,Pink Gold,,,,Grey,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,Pink Gold,,,,Pink,,6918.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Paved,,6828.833333333332
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,White Gold,,,,Paved,,6828.833333333332
,,,Pink Gold,,,,Blue,,6916.833333333332
,,,Pink Gold,,,,Paved,,6918.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Multi-Color,,6918.833333333332
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,Pink Gold,,,,Blue,,6916.833333333332
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Paved,,6828.833333333332
,,,Pink Gold,,,,Black,,6676.833333333332
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Skeleton,,6918.833333333332
,,,Pink Gold,,,,Paved,,6918.833333333332
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,White Gold,,,,White,,7571.333333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Paved,,6828.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Black,,6676.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Stainless Steel,,,,Blue,,5032.071428571428
,,,Stainless Steel,,,,Blue,,5032.071428571428
,,,Stainless Steel,,,,Grey,,5052.071428571428
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Pink Gold,,,,Paved,,6918.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,Pink Gold,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,White Gold,,,,Paved,,6828.833333333332
,,,White Gold,,,,Paved,,6828.833333333332
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Pink Gold,,,,Paved,,6918.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,Pink Gold,,,,Paved,,6918.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Paved,,6828.833333333332
,,,White Gold,,,,Blue,,6826.833333333332
,,,White Gold,,,,Paved,,6828.833333333332
,,,White Gold,,,,Paved,,6828.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,White Gold,,,,Blue,,6826.833333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,White,,7571.333333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Pink Gold,,,,White,,7661.333333333332
,,,Pink Gold,,,,Silver,,7868.476190476189
,,,White Gold,,,,Paved,,6828.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Green,,5052.071428571428
,,,Stainless Steel,,,,Black,,4848.5
,,,Titanium,,,,Black,,6226.5
,,,Titanium,,,,Black,,6226.5
,,,Titanium,,,,Black,,6226.5
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Brown,,5052.071428571428
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Stainless Steel,,,,Black,,4848.5
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Stainless Steel,,,,Brown,,5052.071428571428
,,,Stainless Steel,,,,Blue,,5032.071428571428
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Sapphire,,,,Black,,6676.833333333332
,,,Sapphire,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Stainless Steel,,,,Green,,5052.071428571428
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Bilgi Yok,,,,Brown,,6918.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Stainless Steel,,,,White,,5480.0
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Stainless Steel,,,,White,,5480.0
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Brown,,6918.833333333332
,,,Sapphire,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Stainless Steel,,,,Blue,,5032.071428571428
,,,Ceramic,,,,Silver,,10543.333333333336
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Cermet,,,,Black,,6676.833333333332
,,,Stainless Steel,,,,Black,,4848.5
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Ceramic,,,,Black,,9508.333333333334
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Ceramic,,,,Grey,,9645.333333333332
,,,Ceramic,,,,Silver,,10543.333333333336
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Stainless Steel,,,,Grey,,5052.071428571428
,,,Ceramic,,,,White,,10283.333333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,Ceramic,,,,Black,,9508.333333333334
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Ceramic,,,,White,,10283.333333333332
,,,Stainless Steel,,,,Black,,4848.5
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Cermet,,,,Black,,6676.833333333332
,,,Ceramic,,,,White,,10283.333333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Cermet,,,,White,,7661.333333333332
,,,Ceramic,,,,Black,,9508.333333333334
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Beige,,5052.071428571428
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Green,,5052.071428571428
,,,Stainless Steel,,,,Beige,,5052.071428571428
,,,Stainless Steel,,,,Green,,5052.071428571428
,,,Stainless Steel,,,,Blue,,5032.071428571428
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Blue,,5032.071428571428
,,,Rose Gold,,,,Silver,,10108.476190476189
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Green,,5052.071428571428
,,,Rose Gold,,,,Black,,8770.833333333332
,,,Stainless Steel,,,,White,,5480.0
,,,Stainless Steel,,,,Green,,5052.071428571428
,,,Palladium,,,,Blue,,6916.833333333332
,,,Stainless Steel,,,,Green,,5052.071428571428
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Black,,4848.5
,,,Titanium,,,,Grey,,6414.5
,,,Titanium,,,,Champagne,,6414.5
,,,Titanium,,,,White,,7157.0
,,,Titanium,,,,Blue,,6412.5
,,,Rose Gold,,,,Grey,,9352.833333333332
,,,Titanium,,,,Silver,,7315.142857142857
,,,Titanium,,,,Black,,6226.5
,,,Titanium,,,,Silver,,7315.142857142857
,,,Titanium,,,,Black,,6226.5
,,,Titanium,,,,Grey,,6414.5
,,,Titanium,,,,Bilgi Yok,,6414.5
,,,Titanium,,,,Blue,,6412.5
,,,Titanium,,,,Black,,6226.5
,,,Titanium,,,,Black,,6226.5
,,,Stainless Steel,,,,Skeleton,,5052.071428571428
,,,Red Gold,,,,Grey,,6918.833333333332
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Green,,5052.071428571428
,,,Rose Gold,,,,Black,,8770.833333333332
,,,Rose Gold,,,,Skeleton,,9352.833333333332
,,,Rose Gold,,,,Skeleton,,9352.833333333332
,,,White Gold,,,,Skeleton,,6828.833333333332
,,,Rose Gold,,,,Skeleton,,9352.833333333332
,,,Rose Gold,,,,Skeleton,,9352.833333333332
,,,Stainless Steel,,,,Black,,4848.5
,,,Stainless Steel,,,,Black,,4848.5
,,,White Gold,,,,White,,7571.333333333332
,,,Rose Gold,,,,White,,9681.333333333332
,,,Rose Gold,,,,White,,9681.333333333332
,,,Rose Gold,,,,Silver,,10108.476190476189
,,,White Gold,,,,Silver,,7778.476190476189
,,,Rose Gold,,,,Black,,8770.833333333332
,,,White Gold,,,,Diamonds,,6828.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,Yellow Gold,,,,Champagne,,6918.833333333332
,,,White Gold,,,,Black,,6676.833333333332
,,,White Gold,,,,Blue,,6826.833333333332
,,,Rose Gold,,,,Black,,8770.833333333332
,,,White Gold,,,,White,,7571.333333333332
,,,White Gold,,,,Blue,,6826.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,Rose Gold,,,,Black,,8770.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,White,,7571.333333333332
,,,Rose Gold,,,,White,,9681.333333333332
,,,Rose Gold,,,,Black,,8770.833333333332
,,,Rose Gold,,,,Silver,,10108.476190476189
,,,Rose Gold,,,,Black,,8770.833333333332
,,,White Gold,,,,Black,,6676.833333333332
,,,Rose Gold,,,,Silver,,10108.476190476189
,,,White Gold,,,,Black,,6676.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,White Gold,,,,Black,,6676.833333333332
,,,Rose Gold,,,,White,,9681.333333333332
,,,Rose Gold,,,,Pink,,9352.833333333332
,,,White Gold,,,,Black,,6676.833333333332
,,,Rose Gold,,,,Brown,,9352.833333333332
,,,White Gold,,,,Black,,6676.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,Rose Gold,,,,Silver,,10108.476190476189
,,,Rose Gold,,,,Brown,,9352.833333333332
,,,White Gold,,,,Black,,6676.833333333332
,,,White Gold,,,,Black,,6676.833333333332
,,,Rose Gold,,,,Black,,8770.833333333332
,,,Rose Gold,,,,Black,,8770.833333333332
,,,Rose Gold,,,,Black,,8770.833333333332
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Stainless Steel,,,,Blue,,5032.071428571428
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Pink,,6918.833333333332
,,,Stainless Steel,,,,White,,5480.0
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Stainless Steel,,,,Black,,4848.5
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Stainless Steel,,,,Pink,,5052.071428571428
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Rose Gold,,,,Brown,,9352.833333333332
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Stainless Steel,,,,Silver,,5281.809523809524
,,,Bilgi Yok,,,,Pink,,6918.833333333332
,,,Stainless Steel,,,,Grey,,5052.071428571428
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Yellow Gold,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Yellow Gold,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Yellow Gold,,,,Red,,6918.833333333332
,,,Mother of Pearl,,,,Black,,6676.833333333332
,,,Meteorite,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Champagne,,6918.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Mother of Pearl,,,,Pink,,6918.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Pink,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,,,,,,,6918.833333333332
,,,Meteorite,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Rose Gold,,,,White,,9681.333333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Yellow Gold,,,,Green,,6918.833333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Bilgi Yok,,,,Purple,,6918.833333333332
,,,White Gold,,,,White,,7571.333333333332
,,,Rose Gold,,,,Black,,8770.833333333332
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Stainless Steel,,,,Black,,4848.5
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Yellow Gold,,,,White,,7661.333333333332
,,,Yellow Gold,,,,White,,7661.333333333332
,,,Rose Gold,,,,White,,9681.333333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Yellow Gold,,,,Silver,,7868.476190476189
,,,Rose Gold,,,,White,,9681.333333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Rose Gold,,,,Black,,8770.833333333332
,,,Yellow Gold,,,,Champagne,,6918.833333333332
,,,Yellow Gold,,,,Silver,,7868.476190476189
,,,Yellow Gold,,,,Paved,,6918.833333333332
,,,Yellow Gold,,,,Champagne,,6918.833333333332
,,,Mother of Pearl,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Yellow Gold,,,,Champagne,,6918.833333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Stainless Steel,,,,Black,,4848.5
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,White Gold,,,,Paved,,6828.833333333332
,,,Yellow Gold,,,,Champagne,,6918.833333333332
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Yellow Gold,,,,Champagne,,6918.833333333332
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Rose,,6918.833333333332
,,,Yellow Gold,,,,White,,7661.333333333332
,,,Yellow Gold,,,,White,,7661.333333333332
,,,Yellow Gold,,,,Champagne,,6918.833333333332
,,,Yellow Gold,,,,Grey,,6918.833333333332
,,,Yellow Gold,,,,Green,,6918.833333333332
,,,White Gold,,,,Grey,,6828.833333333332
,,,Rose Gold,,,,White,,9681.333333333332
,,,Rose Gold,,,,Rose,,9352.833333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,White Gold,,,,Pink,,6828.833333333332
,,,White Gold,,,,Grey,,6828.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Bilgi Yok,,,,Blue,,6916.833333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Yellow Gold,,,,White,,7661.333333333332
,,,Yellow Gold,,,,Black,,6676.833333333332
,,,Yellow Gold,,,,Silver,,7868.476190476189
,,,Yellow Gold,,,,Green,,6918.833333333332
,,,White Gold,,,,White,,7571.333333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Yellow Gold,,,,Black,,6676.833333333332
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Yellow Gold,,,,Champagne,,6918.833333333332
,,,Bilgi Yok,,,,Pink,,6918.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Bronze,,6918.833333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Brown,,6918.833333333332
,,,Bilgi Yok,,,,Brown,,6918.833333333332
,,,Yellow Gold,,,,Grey,,6918.833333333332
,,,Yellow Gold,,,,White,,7661.333333333332
,,,Rose Gold,,,,Rose,,9352.833333333332
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Rose,,6918.833333333332
,,,Bilgi Yok,,,,Rose,,6918.833333333332
,,,Bilgi Yok,,,,Rose,,6918.833333333332
,,,Bilgi Yok,,,,White,,7661.333333333332
,,,Yellow Gold,,,,Green,,6918.833333333332
,,,Yellow Gold,,,,White,,7661.333333333332
,,,Rose Gold,,,,White,,9681.333333333332
,,,Rose Gold,,,,Grey,,9352.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Grey,,6918.833333333332
,,,Bilgi Yok,,,,Green,,6918.833333333332
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Stainless Steel,,,,Pink,,5052.071428571428
,,,Bilgi Yok,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Pink,,6918.833333333332
,,,White Gold,,,,Silver,,7778.476190476189
,,,Bilgi Yok,,,,Champagne,,6918.833333333332
,,,Bilgi Yok,,,,Champagne,,6918.833333333332
,,,Mother of Pearl,,,,Pink,,6918.833333333332
,,,Yellow Gold,,,,Black,,6676.833333333332
,,,Yellow Gold,,,,Silver,,7868.476190476189
,,,Bilgi Yok,,,,Purple,,6918.833333333332
,,,Stainless Steel,,,,Blue,,5032.071428571428
,,,Mother of Pearl,,,,White,,7661.333333333332
,,,Rose Gold,,,,Brown,,9352.833333333332
,,,Bilgi Yok,,,,Black,,6676.833333333332
,,,,,,,,,6918.833333333332
